chromosome	start	end	gene	minCopyNumber	maxCopyNumber	somaticRegions	transcriptId	isCanonical	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAlleleCopyNumber
chr17	44141906	44162476	C17orf53	1.0095	1.0095	1	ENST00000319977	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44170706	44179083	ASB16	1.0095	1.0095	1	ENST00000293414	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44176221	44186703	ASB16-AS1	1.0095	1.0095	1	ENST00000656516	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44186972	44191929	TMUB2	1.0095	1.0095	1	ENST00000538716	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44191805	44198070	ATXN7L3	1.0095	1.0095	1	ENST00000454077	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44198882	44216565	AC004596.1	1.0095	1.0095	1	ENST00000586560	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44205033	44221626	UBTF	1.0095	1.0095	1	ENST00000302904	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44207771	44207839	MIR6782	1.0095	1.0095	1	ENST00000619539	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44221915	44223710	AC003102.1	1.0095	1.0095	1	ENST00000563394	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44228760	44230228	SHC1P2	1.0095	1.0095	1	ENST00000589195	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44248390	44268135	SLC4A1	1.0095	1.0095	1	ENST00000262418	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44276368	44281182	AC003043.2	1.0095	1.0095	1	ENST00000642861	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44290856	44291151	RN7SL507P	1.0095	1.0095	1	ENST00000474076	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44299574	44315315	RUNDC3A-AS1	1.0095	1.0095	1	ENST00000588097	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44307088	44307172	RNU6-453P	1.0095	1.0095	1	ENST00000516819	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44308601	44318670	RUNDC3A	1.0095	1.0095	1	ENST00000426726	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44319628	44324823	SLC25A39	1.0095	1.0095	1	ENST00000377095	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44328613	44331462	AC003043.1	1.0095	1.0095	1	ENST00000588260	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44345302	44353106	GRN	1.0095	1.0095	1	ENST00000053867	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44353215	44363875	FAM171A2	1.0095	1.0095	1	ENST00000293443	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44365014	44365751	RPL7L1P5	1.0095	1.0095	1	ENST00000590816	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44372183	44389505	ITGA2B	1.0095	1.0095	1	ENST00000262407	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44395281	44503406	GPATCH8	1.0095	1.0095	1	ENST00000591680	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44409059	44409358	RN7SL258P	1.0095	1.0095	1	ENST00000478664	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44486153	44486815	AC103703.1	1.0095	1.0095	1	ENST00000634783	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44557459	44559570	FZD2	1.0095	1.0095	1	ENST00000315323	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44596346	44597344	AC091152.3	1.0095	1.0095	1	ENST00000604227	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44645411	44645587	SMCO4P1	1.0095	1.0095	1	ENST00000592909	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44646364	44650349	LINC01180	1.0095	1.0095	1	ENST00000589259	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44656468	44675801	MEIOC	1.0095	1.0095	1	ENST00000409122	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44677440	44689776	CCDC43	1.0095	1.0095	1	ENST00000315286	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44673689	44676257	AC091152.2	1.0095	1.0095	1	ENST00000591628	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44689858	44693340	AC091152.4	1.0095	1.0095	1	ENST00000623480	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44708665	44752264	DBF4B	1.0095	1.0095	1	ENST00000315005	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44718861	44719130	RN7SL819P	1.0095	1.0095	1	ENST00000581896	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44719760	44720597	AC091152.1	1.0095	1.0095	1	ENST00000472109	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44758988	44781846	ADAM11	1.0095	1.0095	1	ENST00000200557	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44793199	44794474	AC005180.2	1.0095	1.0095	1	ENST00000585620	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44794747	44797783	AC005180.1	1.0095	1.0095	1	ENST00000591137	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44798448	44830287	GJC1	1.0095	1.0095	1	ENST00000592524	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44847883	44850476	HIGD1B	1.0095	1.0095	1	ENST00000253410	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44849948	44899445	EFTUD2	1.0095	1.0095	1	ENST00000426333	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44883986	44884274	RN7SL405P	1.0095	1.0095	1	ENST00000582502	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44899729	44905390	CCDC103	1.0095	1.0095	1	ENST00000417826	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44899774	44905390	FAM187A	1.0095	1.0095	1	ENST00000331733	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44905645	44915500	GFAP	1.0095	1.0095	1	ENST00000253408	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44925992	44947711	KIF18B	1.0095	1.0095	1	ENST00000593135	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44934618	44934681	MIR6783	1.0095	1.0095	1	ENST00000619908	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44947912	44948939	AC015936.1	1.0095	1.0095	1	ENST00000591013	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44959693	44968303	C1QL1	1.0095	1.0095	1	ENST00000253407	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	44982514	44982772	AC015936.2	1.0095	1.0095	1	ENST00000593177	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45023344	45051632	DCAKD	1.0095	1.0095	1	ENST00000651974	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45051610	45109016	NMT1	1.0095	1.0095	1	ENST00000592782	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45108959	45132515	PLCD3	1.0095	1.0095	1	ENST00000619929	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45114367	45114433	MIR6784	1.0095	1.0095	1	ENST00000611997	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45132600	45144172	ACBD4	1.0095	1.0095	1	ENST00000431281	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45146730	45148470	AC142472.1	1.0095	1.0095	1	ENST00000612013	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45148502	45152101	HEXIM1	1.0095	1.0095	1	ENST00000332499	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45150400	45161510	AC138150.1	1.0095	1.0095	1	ENST00000589950	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45160700	45170040	HEXIM2	1.0095	1.0095	1	ENST00000307275	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45168800	45171485	AC138150.2	1.0095	1.0095	1	ENST00000589796	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45219350	45222222	AC008105.3	1.0095	1.0095	1	ENST00000591365	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45221885	45247318	FMNL1	1.0095	1.0095	1	ENST00000331495	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45238028	45241734	AC008105.1	1.0095	1.0095	1	ENST00000587534	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45247381	45251129	AC008105.2	1.0095	1.0095	1	ENST00000642422	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45261777	45268059	MAP3K14-AS1	1.0095	1.0095	1	ENST00000585780	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45254393	45262094	SPATA32	1.0095	1.0095	1	ENST00000331780	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45263128	45290976	MAP3K14	1.0095	1.0095	1	ENST00000376926	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45327366	45327497	AC003070.7	1.0095	1.0095	1	ENST00000650192	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45327366	45327497	RNA5SP443	1.0095	1.0095	1	ENST00000363083	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45371402	45372057	AC003070.2	1.0095	1.0095	1	ENST00000589730	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45393902	45430297	ARHGAP27	1.0095	1.0095	1	ENST00000428638	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45396932	45397477	AC003070.1	1.0095	1.0095	1	ENST00000592389	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45435900	45490721	PLEKHM1	1.0095	1.0095	1	ENST00000430334	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45452844	45464065	AC091132.2	1.0095	1.0095	1	ENST00000433601	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45475363	45475435	MIR4315-1	1.0095	1.0095	1	ENST00000636800	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45508109	45550335	LRRC37A4P	1.0095	1.0095	1	ENST00000581296	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45531577	45533838	AC091132.3	1.0095	1.0095	1	ENST00000587960	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45533963	45534710	AC091132.1	1.0095	1.0095	1	ENST00000588189	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45545900	45563230	AC091132.4	1.0095	1.0095	1	ENST00000586348	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45549781	45558738	AC091132.5	1.0095	1.0095	1	ENST00000586411	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45553710	45559070	RDM1P1	1.0095	1.0095	1	ENST00000579701	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45585871	45586929	DND1P1	1.0095	1.0095	1	ENST00000580842	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45586452	45588379	AC126544.2	1.0095	1.0095	1	ENST00000650501	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45592621	45593369	AC126544.1	1.0095	1.0095	1	ENST00000625174	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45600869	45602340	MAPK8IP1P2	1.0095	1.0095	1	ENST00000580257	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45608571	45608918	RPS26P8	1.0095	1.0095	1	ENST00000393490	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45620340	45655156	LINC02210	1.0095	1.0095	1	ENST00000591271	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45620344	45835826	LINC02210-CRHR1	1.0095	1.0095	1	ENST00000634540	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45731703	45732977	AC217774.1	1.0095	1.0095	1	ENST00000578936	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45733353	45734669	AC217774.2	1.0095	1.0095	1	ENST00000580347	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45784545	45835828	CRHR1	1.0095	1.0095	1	ENST00000398285	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45799390	45895630	MAPT-AS1	1.0095	1.0095	1	ENST00000634876	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45844835	45847072	SPPL2C	1.0095	1.0095	1	ENST00000329196	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45894382	46028334	MAPT	1.0095	1.0095	1	ENST00000344290	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45895783	45898798	MAPT-IT1	1.0095	1.0095	1	ENST00000624111	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45907670	45910779	CR936218.2	1.0095	1.0095	1	ENST00000574252	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	45999250	45999694	STH	1.0095	1.0095	1	ENST00000537309	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46029916	46193198	KANSL1	1.0095	1.0095	1	ENST00000432791	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46035313	46035770	CR936218.1	1.0095	1.0095	1	ENST00000570454	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46196058	46196723	KANSL1-AS1	1.0095	1.0095	1	ENST00000572634	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46243606	46245044	MAPK8IP1P1	1.0095	1.0095	1	ENST00000574657	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46259551	46260606	AC005829.2	1.0095	1.0095	1	ENST00000571422	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46267037	46267519	AC005829.1	1.0095	1.0095	1	ENST00000570002	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46330453	46361718	ARL17B	1.0095	1.0095	1	ENST00000575960	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46295131	46337794	LRRC37A	1.0095	1.0095	1	ENST00000320254	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46319679	46319959	RN7SL656P	1.0095	1.0095	1	ENST00000579044	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46372855	46487141	NSFP1	1.0095	1.0095	1	ENST00000570034	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46503946	46509339	RDM1P2	1.0095	1.0095	1	ENST00000582765	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46511511	46555650	LRRC37A2	1.0095	1.0095	1	ENST00000576629	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46554044	46579682	ARL17A	1.0095	1.0095	1	ENST00000336125	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46537534	46537814	RN7SL199P	1.0095	1.0095	1	ENST00000578752	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46558830	46562795	FAM215B	1.0095	1.0095	1	ENST00000458392	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46590669	46757464	NSF	1.0095	1.0095	1	ENST00000398238	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46721582	46722167	RPS7P11	1.0095	1.0095	1	ENST00000484240	true	q21.31	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46762506	46818692	WNT3	1.0095	1.0095	1	ENST00000225512	true	q21.31-q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46851583	46880560	WNT9B	1.0095	1.0095	1	ENST00000290015	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46909742	46911512	LINC01974	1.0095	1.0095	1	ENST00000575126	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46916770	46923034	AC005670.1	1.0095	1.0095	1	ENST00000572349	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46921124	46921249	RNU6ATAC3P	1.0095	1.0095	1	ENST00000387974	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46923128	46967000	GOSR2	1.0095	1.0095	1	ENST00000573224	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46923133	47047154	AC005670.2	1.0095	1.0095	1	ENST00000571841	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46973017	46973100	MIR5089	1.0095	1.0095	1	ENST00000580047	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	46978156	46979253	RPRML	1.0095	1.0095	1	ENST00000322329	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47017193	47054569	LRRC37A17P	1.0095	1.0095	1	ENST00000570311	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47048163	47067534	AC005670.3	1.0095	1.0095	1	ENST00000658121	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47041825	47042105	RN7SL270P	1.0095	1.0095	1	ENST00000579643	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47120255	47189176	CDC27	1.0095	1.0095	1	ENST00000531206	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47159191	47159993	AC002558.1	1.0095	1.0095	1	ENST00000488906	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47160398	47167723	AC002558.3	1.0095	1.0095	1	ENST00000647948	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47169826	47171049	AC002558.2	1.0095	1.0095	1	ENST00000572193	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47209062	47223678	MYL4	1.0095	1.0095	1	ENST00000354968	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47253846	47311816	ITGB3	1.0095	1.0095	1	ENST00000559488	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47253897	47344292	AC068234.1	1.0095	1.0095	1	ENST00000560629	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47259358	47259420	RNU7-186P	1.0095	1.0095	1	ENST00000458818	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47279526	47280047	AC068234.3	1.0095	1.0095	1	ENST00000619646	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47303474	47323613	AC068234.2	1.0095	1.0095	1	ENST00000575039	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47323955	47441312	EFCAB13	1.0095	1.0095	1	ENST00000331493	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47409322	47423526	AC040934.1	1.0095	1.0095	1	ENST00000523101	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47455106	47492470	MRPL45P2	1.0095	1.0095	1	ENST00000575291	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47531108	47623276	NPEPPS	1.0095	1.0095	1	ENST00000322157	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47626006	47649416	AC025682.1	1.0095	1.0095	1	ENST00000580045	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47649919	47685505	KPNB1	1.0095	1.0095	1	ENST00000290158	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47682417	47682683	AC015674.1	1.0095	1.0095	1	ENST00000578482	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47695264	47712050	TBKBP1	1.0095	1.0095	1	ENST00000361722	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47733236	47746122	TBX21	1.0095	1.0095	1	ENST00000177694	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47807372	47821794	AC003665.1	1.0095	1.0095	1	ENST00000007414	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47823461	47829673	MRPL10	1.0095	1.0095	1	ENST00000290208	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47831670	47837719	LRRC46	1.0095	1.0095	1	ENST00000269025	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47837692	47841273	SCRN2	1.0095	1.0095	1	ENST00000290216	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47844908	47851163	SP6	1.0095	1.0095	1	ENST00000536300	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47863342	47865190	AC018521.3	1.0095	1.0095	1	ENST00000581213	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47879472	47882398	AC018521.7	1.0095	1.0095	1	ENST00000580282	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47891854	47895792	AC018521.5	1.0095	1.0095	1	ENST00000580459	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47896236	47928957	SP2	1.0095	1.0095	1	ENST00000376741	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47898785	47941359	SP2-AS1	1.0095	1.0095	1	ENST00000411573	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47929682	47933106	AC018521.6	1.0095	1.0095	1	ENST00000584276	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47941523	47949308	PNPO	1.0095	1.0095	1	ENST00000642017	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47948054	47981736	AC018521.1	1.0095	1.0095	1	ENST00000641877	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47947555	47948275	AC018521.2	1.0095	1.0095	1	ENST00000582142	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47951967	47957883	PRR15L	1.0095	1.0095	1	ENST00000300557	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47970534	47981772	CDK5RAP3	1.0095	1.0095	1	ENST00000536708	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	47980398	47996196	AC018521.4	1.0095	1.0095	1	ENST00000578239	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	48026167	48037797	COPZ2	1.0095	1.0095	1	ENST00000621465	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
chr17	48037161	48037247	MIR152	1.0095	1.0095	1	ENST00000385212	true	q21.32	1	24849830	59785544	CENTROMERE	BND	BAF_WEIGHTED	0.1397
